denominador,codigo,municipio,departamento,poblacion_2026,estimacion_experimental_condicionada_a_existencia,tiene_soporte_minimo,abstencion,ejemplos_patron,banda_error_descriptiva_inferior,banda_error_descriptiva_superior,razones,habilitado_para_indice
urgencias,25224,Cucunubá,Cundinamarca,8367,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25258,El Peñón,Cundinamarca,4719,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25260,El Rosal,Cundinamarca,27654,1.540467140365462,true,false,125,1,2.243682345684658,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25288,Fúquene,Cundinamarca,4926,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25293,Gachalá,Cundinamarca,4538,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25295,Gachancipá,Cundinamarca,21830,1.1167180527088374,true,false,125,1,1.6264940123135287,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25299,Gama,Cundinamarca,3206,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25312,Granada,Cundinamarca,7689,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25324,Guataquí,Cundinamarca,3195,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25328,Guayabal de Síquima,Cundinamarca,5227,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25335,Guayabetal,Cundinamarca,7142,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25339,Gutiérrez,Cundinamarca,3517,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25368,Jerusalén,Cundinamarca,2115,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25398,La Peña,Cundinamarca,6060,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25407,Lenguazaque,Cundinamarca,10704,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25426,Machetá,Cundinamarca,6285,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25436,Manta,Cundinamarca,3420,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25483,Nariño,Cundinamarca,2492,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25488,Nilo,Cundinamarca,11069,1.0037538151724832,true,false,125,1,1.4619621902365476,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25489,Nimaima,Cundinamarca,3669,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25491,Nocaima,Cundinamarca,5499,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25506,Venecia,Cundinamarca,4565,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25518,Paime,Cundinamarca,3718,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25524,Pandi,Cundinamarca,4883,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25535,Pasca,Cundinamarca,9417,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25580,Pulí,Cundinamarca,3731,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25592,Quebradanegra,Cundinamarca,4957,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25594,Quetame,Cundinamarca,5191,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25596,Quipile,Cundinamarca,5561,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25612,Ricaurte,Cundinamarca,15834,1.0733346105732442,true,false,125,1,1.5633062553896324,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25649,San Bernardo,Cundinamarca,8732,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25653,San Cayetano,Cundinamarca,4790,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25745,Simijaca,Cundinamarca,14680,1.0329153623459715,true,false,125,1,1.5044358314143031,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25769,Subachoque,Cundinamarca,18259,1.272059734925926,true,false,125,1,1.8527483612746825,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25777,Supatá,Cundinamarca,5592,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25779,Susa,Cundinamarca,6601,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25781,Sutatausa,Cundinamarca,7004,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25797,Tena,Cundinamarca,11534,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25805,Tibacuy,Cundinamarca,4222,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25807,Tibirita,Cundinamarca,3384,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25823,Topaipí,Cundinamarca,3935,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25839,Ubalá,Cundinamarca,7908,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25841,Ubaque,Cundinamarca,6923,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25843,Villa de San Diego de Ubaté,Cundinamarca,48587,6.3082931737128565,true,false,776,3.678756549362833,9.187996065858773,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25851,Útica,Cundinamarca,4344,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25871,Villagómez,Cundinamarca,1605,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,25898,Zipacón,Cundinamarca,4649,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27006,Acandí,Chocó,16455,1.0914510099952393,true,false,776,1,1.589692696544657,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27050,Atrato,Chocó,6532,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27073,Bagadó,Chocó,12936,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27075,Bahía Solano,Chocó,10943,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27150,Carmen del Darién,Chocó,21673,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27160,Cértegui,Chocó,6063,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27245,El Carmen de Atrato,Chocó,8768,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27413,Lloró,Chocó,10485,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27425,Medio Atrato,Chocó,11341,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27450,Medio San Juan,Chocó,11296,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27493,Nuevo Belén de Bajirá,Chocó,30508,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""IPM_no_disponible"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27495,Nuquí,Chocó,18970,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27615,Riosucio,Chocó,30386,1.8314651621225786,true,false,776,1.0680407955933375,2.6675194447938972,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,27810,Unión Panamericana,Chocó,7322,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,41026,Altamira,Huila,4825,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,41244,Elías,Huila,4821,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,41483,Nátaga,Huila,7143,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,41615,Rivera,Huila,29544,1.2243098758072,true,false,776,1,1.7832009408161078,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,41799,Tello,Huila,12653,1.1725452346323617,true,false,776,1,1.7078060112578364,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,44420,La Jagua del Pilar,La Guajira,4285,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,47161,Cerro de San Antonio,Magdalena,11734,1.2869076903219545,true,false,776,1,1.8743743307735705,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,47745,Sitionuevo,Magdalena,29009,1.5846713225589593,true,false,776,1,2.30806550621702,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,50686,San Juanito,Meta,1399,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,52250,El Charco,Nariño,22503,1.0812877274017534,true,false,776,1,1.5748899285194988,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,52405,Leiva,Nariño,9740,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,52427,Magüí,Nariño,28738,1.0696810264915873,true,false,125,1,1.5579848292535687,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,52473,Mosquera,Nariño,12092,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,52720,Sapuyes,Nariño,7344,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,63594,Quimbaya,Quindío,31350,1.803092451566429,true,false,776,1.0514949103740907,2.6261947400300225,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,66400,La Virginia,Risaralda,28386,3.459135410631688,true,false,776,2.017236151931174,5.038212662118644,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,68013,Aguada,Santander,1912,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,68121,Cabrera,Santander,2116,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,68152,Carcasí,Santander,4929,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,68298,Gámbita,Santander,4123,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,68344,Hato,Santander,2686,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,68368,Jesús María,Santander,3426,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,68370,Jordán,Santander,1559,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,68524,Palmas del Socorro,Santander,2814,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,68549,Pinchote,Santander,6171,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,68673,San Benito,Santander,3031,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,70400,La Unión,Sucre,14349,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,73026,Alvarado,Tolima,8842,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,73043,Anzoátegui,Tolima,10643,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,86749,Sibundoy,Putumayo,16354,1.3079503746406707,true,false,776,1,1.9050228905997268,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,86755,San Francisco,Putumayo,5664,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,86760,Santiago,Putumayo,7281,1,true,false,125,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,91430,La Victoria (ANM),Amazonas,691,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,91530,Puerto Alegría (ANM),Amazonas,807,,false,true,125,,,"[""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,94884,Puerto Colombia (ANM),Guainía,1980,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,94885,La Guadalupe (ANM),Guainía,319,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,94886,Cacahual (ANM),Guainía,907,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,94887,Pana Pana (ANM),Guainía,2016,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,94888,Morichal (ANM),Guainía,1091,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,97161,Carurú,Vaupés,3046,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,97511,Pacoa (ANM),Vaupés,4312,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,97666,Taraira,Vaupés,2988,1,true,false,776,1,1.456494778040098,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,97777,Papunahua (ANM),Vaupés,768,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
urgencias,97889,Yavaraté (ANM),Vaupés,1116,,false,true,0,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,05306,Giraldo,Antioquia,6491,4.756379132687588,true,false,776,2.2860769533685357,9.672644142537955,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,08141,Candelaria,Atlántico,19908,8.340402179204116,true,false,776,4.008679853266777,16.96116731542064,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,08549,Piojó,Atlántico,7994,5.510949290204064,true,false,776,2.6487489352850337,11.207149363973398,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,08560,Ponedera,Atlántico,27857,9.691382469139628,true,false,776,4.6580067507068454,19.70854115244804,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,08606,Repelón,Atlántico,30816,9.024967036187578,true,false,776,4.337704916025312,18.353308704777653,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,08675,Santa Lucía,Atlántico,19997,7.387092068712632,true,false,776,3.5504867168049326,15.02250153646762,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,08770,Suan,Atlántico,14784,6.90209177638913,true,false,776,3.317379144904695,14.03619764735327,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,08849,Usiacurí,Atlántico,15831,7.2546479220990365,true,false,776,3.486829572844077,14.753161127888468,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,13030,Altos del Rosario,Bolívar,11245,7.161644157754641,true,false,776,3.442128812809394,14.564027273894899,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,13062,Arroyohondo,Bolívar,8471,6.708512188575132,true,false,776,3.224338236684642,13.642531286041578,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,13188,Cicuco,Bolívar,16301,6.87029543729632,true,false,776,3.302096747102968,13.971536133941397,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,13222,Clemencia,Bolívar,16242,6.87029543729632,true,false,776,3.302096747102968,13.971536133941397,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,13248,El Guamo,Bolívar,9790,5.66173283711846,true,false,776,2.721220616354198,11.513785052837946,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,13490,Norosí,Bolívar,13215,6.36376265934862,true,false,776,3.058639933108902,12.941443458202398,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,13650,San Fernando,Bolívar,12641,7.161644157754641,true,false,776,3.442128812809394,14.564027273894899,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,13673,Santa Catalina,Bolívar,15427,9.702245165864344,true,false,776,4.6632277307719425,19.730631695887777,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,13683,Santa Rosa,Bolívar,22593,8.340402179204116,true,false,776,4.008679853266777,16.96116731542064,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,13760,Soplaviento,Bolívar,13414,8.002187883885501,true,false,776,3.846122604515503,16.273369637549724,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,13838,Turbaná,Bolívar,18005,7.42097628888506,true,false,776,3.5667726209892114,15.091408996245772,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15022,Almeida,Boyacá,1764,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15051,Arcabuco,Boyacá,6522,5.786057192338564,true,false,30,2.7809751134795118,11.7666129315136,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15087,Belén,Boyacá,7642,6.2274819800844154,true,false,30,2.9931388215776047,12.664301019121611,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15090,Berbeo,Boyacá,1636,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15092,Betéitiva,Boyacá,1762,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15097,Boavita,Boyacá,5169,4.167004630297003,true,false,30,2.0028035999979767,8.474083289991224,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15104,Boyacá,Boyacá,5313,4.615946280593114,true,false,30,2.2185801669028224,9.38705778233879,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15106,Briceño,Boyacá,2257,3.563053038565138,true,false,30,1.7125240036302438,7.245878249313403,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15109,Buenavista,Boyacá,4519,4.765481486146362,true,false,30,2.290451852821044,9.691154825435634,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15114,Busbanzá,Boyacá,1342,3.6789654247444674,true,false,30,1.7682354234439936,7.4815994212275445,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15131,Caldas,Boyacá,2797,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
